feature_ID	mz	rtime
271.1888579_99.84604725	271.1888579	99.84604725
271.227678_247.9086647	271.227678	247.9086647
271.2639725_265.5265636	271.2639725	265.5265636
271.4006577_89.80210779	271.4006577	89.80210779
271.9172876_194.7167916	271.9172876	194.7167916
271.9527853_116.7307362	271.9527853	116.7307362
272.7951343_74.33505146	272.7951343	74.33505146
272.9028948_220.7713451	272.9028948	220.7713451
272.9559131_64.14506384	272.9559131	64.14506384
273.1495309_28.72256202	273.1495309	28.72256202
273.1682104_118.5314108	273.1682104	118.5314108
274.1714243_98.63581915	274.1714243	98.63581915
274.6257154_149.537483	274.6257154	149.537483
274.7924246_73.94003813	274.7924246	73.94003813
274.8088601_78.45356388	274.8088601	78.45356388
274.8822605_72.69899535	274.8822605	72.69899535
275.0446257_161.5051442	275.0446257	161.5051442
275.1028067_28.50370551	275.1028067	28.50370551
275.1278145_147.917256	275.1278145	147.917256
275.1484969_93.44049152	275.1484969	93.44049152
275.1497758_174.7470541	275.1497758	174.7470541
275.1612379_123.1692161	275.1612379	123.1692161
275.6260248_134.1227366	275.6260248	134.1227366
275.6336206_148.3914807	275.6336206	148.3914807
275.8894048_273.3527551	275.8894048	273.3527551
275.9605801_183.662466	275.9605801	183.662466
276.1199113_134.5599128	276.1199113	134.5599128
276.1357609_145.1237911	276.1357609	145.1237911
276.1562022_171.0022622	276.1562022	171.0022622
276.6355852_148.6405509	276.6355852	148.6405509
276.6530719_148.7425952	276.6530719	148.7425952
276.7899314_74.01569309	276.7899314	74.01569309
276.8058539_77.92192162	276.8058539	77.92192162
276.8791615_72.74835122	276.8791615	72.74835122
276.8974612_241.0325978	276.8974612	241.0325978
277.0607028_63.18997487	277.0607028	63.18997487
277.1231927_134.7222199	277.1231927	134.7222199
277.1289543_273.6441689	277.1289543	273.6441689
277.1548914_149.0579578	277.1548914	149.0579578
277.1806512_265.6702529	277.1806512	265.6702529
277.8606647_196.694819	277.8606647	196.694819
278.0380021_108.2080124	278.0380021	108.2080124
278.1755819_79.68273979	278.1755819	79.68273979
278.6100971_106.7631331	278.6100971	106.7631331
278.6288653_147.6911514	278.6288653	147.6911514
278.8761412_74.7520949	278.8761412	74.7520949
278.9234962_103.8650841	278.9234962	103.8650841
279.0942262_240.0312978	279.0942262	240.0312978
279.1122155_105.8347165	279.1122155	105.8347165
279.1599091_223.3200361	279.1599091	223.3200361
279.1712317_79.61458252	279.1712317	79.61458252
279.2326549_30.44908508	279.2326549	30.44908508
279.647776_148.0458221	279.647776	148.0458221
279.8579128_202.2383281	279.8579128	202.2383281
280.1496415_149.1391344	280.1496415	149.1391344
280.1633068_251.4323652	280.1633068	251.4323652
280.1730702_126.2336809	280.1730702	126.2336809
280.6437485_139.965927	280.6437485	139.965927
280.6553716_145.1202226	280.6553716	145.1202226
280.7537822_79.06535835	280.7537822	79.06535835
280.8272933_74.656101	280.8272933	74.656101
281.1418906_104.5796021	281.1418906	104.5796021
281.1581387_118.4680387	281.1581387	118.4680387
281.1714782_150.1209754	281.1714782	150.1209754
281.2483202_249.2586718	281.2483202	249.2586718
281.6519364_150.7821095	281.6519364	150.7821095
281.6633779_143.736608	281.6633779	143.736608
281.993624_115.4082715	281.993624	115.4082715
282.1198275_105.3690976	282.1198275	105.3690976
282.1314589_151.8694877	282.1314589	151.8694877
282.2223795_260.1335982	282.2223795	260.1335982
282.2799435_253.2287426	282.2799435	253.2287426
282.6332257_151.6411044	282.6332257	151.6411044
282.7508124_78.20342135	282.7508124	78.20342135
282.8244624_74.52812646	282.8244624	74.52812646
282.9112161_212.1413839	282.9112161	212.1413839
283.0064498_104.0530741	283.0064498	104.0530741
283.149771_262.068577	283.149771	262.068577
283.1548043_33.70891642	283.1548043	33.70891642
283.1635542_144.4808045	283.1635542	144.4808045
283.2064971_30.60445327	283.2064971	30.60445327
283.2251829_92.34672054	283.2251829	92.34672054
283.2265582_267.2004429	283.2265582	267.2004429
283.2638704_227.1285371	283.2638704	227.1285371
283.6312468_158.2428866	283.6312468	158.2428866
284.1328649_156.4653226	284.1328649	156.4653226
284.2074897_44.32762322	284.2074897	44.32762322
284.2671343_266.9771095	284.2671343	266.9771095
284.2956936_271.8399822	284.2956936	271.8399822
284.6393569_147.9724264	284.6393569	147.9724264
284.8214976_74.73617339	284.8214976	74.73617339
284.8374246_84.48465374	284.8374246	84.48465374
284.9109138_92.36127725	284.9109138	92.36127725
284.9620149_266.2533694	284.9620149	266.2533694
285.100937_116.3625072	285.100937	116.3625072
285.2066968_278.7273354	285.2066968	278.7273354
285.2431998_276.3697656	285.2431998	276.3697656
285.2796375_276.0444505	285.2796375	276.0444505
285.6286029_153.5007405	285.6286029	153.5007405
285.8942156_198.4814122	285.8942156	198.4814122
285.9682539_116.4729722	285.9682539	116.4729722
285.9894851_115.8856124	285.9894851	115.8856124
286.1039159_105.3914813	286.1039159	105.3914813
286.202043_88.34004666	286.202043	88.34004666
286.6260685_154.8579822	286.6260685	154.8579822
286.6363028_147.7634862	286.6363028	147.7634862
286.7717939_75.14734552	286.7717939	75.14734552
286.8346363_78.77079447	286.8346363	78.77079447
286.8926524_194.9524463	286.8926524	194.9524463
286.9079712_87.19411649	286.9079712	87.19411649
286.9590172_272.4569643	286.9590172	272.4569643
287.0114092_115.5334211	287.0114092	115.5334211
287.1277267_155.0610877	287.1277267	155.0610877
287.1372943_136.5580565	287.1372943	136.5580565
287.6264579_154.3128757	287.6264579	154.3128757
287.6335369_147.3787776	287.6335369	147.3787776
287.8897153_187.9717199	287.8897153	187.9717199
287.9807391_157.7899238	287.9807391	157.7899238
288.1350874_142.9157537	288.1350874	142.9157537
288.1497958_142.0515337	288.1497958	142.0515337
288.1607877_147.7288448	288.1607877	147.7288448
288.2177165_88.17113464	288.2177165	88.17113464
288.6339357_147.5011902	288.6339357	147.5011902
288.6416932_144.7049502	288.6416932	144.7049502
288.7691558_74.70164086	288.7691558	74.70164086
288.8919699_197.0459494	288.8919699	197.0459494
288.9227613_106.7386014	288.9227613	106.7386014
289.1433932_145.2493922	289.1433932	145.2493922
289.1577367_151.2703458	289.1577367	151.2703458
289.1775936_148.408825	289.1775936	148.408825
289.6316446_147.285725	289.6316446	147.285725
289.6415375_134.8104514	289.6415375	134.8104514
289.6497053_144.30053	289.6497053	144.30053
289.6594543_150.8159169	289.6594543	150.8159169
289.6789919_148.6666311	289.6789919	148.6666311
289.8901645_198.9572339	289.8901645	198.9572339
290.1436367_144.6169031	290.1436367	144.6169031
290.1514945_144.5305838	290.1514945	144.5305838
290.1576967_148.5552471	290.1576967	148.5552471
290.6101702_105.7933225	290.6101702	105.7933225
290.6397191_144.402219	290.6397191	144.402219
290.668667_144.7673443	290.668667	144.7673443
290.7667511_74.41923936	290.7667511	74.41923936
290.7826529_77.25112317	290.7826529	77.25112317
290.855808_75.34721782	290.855808	75.34721782
290.9136536_235.1387829	290.9136536	235.1387829
291.1951489_48.51446497	291.1951489	48.51446497
291.6476642_143.2346345	291.6476642	143.2346345
291.9108065_112.2132198	291.9108065	112.2132198
292.1640921_160.4292396	292.1640921	160.4292396
292.6657519_170.1384656	292.6657519	170.1384656
292.7795124_77.14903256	292.7795124	77.14903256
292.8530862_75.70162139	292.8530862	75.70162139
292.9138616_103.8910845	292.9138616	103.8910845
293.1673311_203.6289883	293.1673311	203.6289883
293.1754966_273.1101281	293.1754966	273.1101281
293.1755757_28.96039163	293.1755757	28.96039163
293.1965137_30.17326753	293.1965137	30.17326753
293.1966128_270.0654836	293.1966128	270.0654836
294.0326667_110.7276708	294.0326667	110.7276708
294.1877471_142.481075	294.1877471	142.481075
294.8632739_249.3138518	294.8632739	249.3138518
294.8663577_90.49820312	294.8663577	90.49820312
294.9397414_109.057	294.9397414	109.057
295.0299016_110.8567407	295.0299016	110.8567407
295.1499637_149.931019	295.1499637	149.931019
295.2274372_31.87216829	295.2274372	31.87216829
295.2275347_271.1028441	295.2275347	271.1028441
295.6485106_148.4838112	295.6485106	148.4838112
295.8710767_197.8887786	295.8710767	197.8887786
295.9428788_113.9785693	295.9428788	113.9785693
296.648165_148.1437616	296.648165	148.1437616
296.8007573_75.33636742	296.8007573	75.33636742
296.8605321_261.0531641	296.8605321	261.0531641
296.8629952_90.12428929	296.8629952	90.12428929
296.9577797_167.6530203	296.9577797	167.6530203
297.1488717_148.3074787	297.1488717	148.3074787
297.2431365_233.0074171	297.2431365	233.0074171
297.6489596_148.57085	297.6489596	148.57085
297.8684357_209.3223296	297.8684357	209.3223296
297.9681891_116.3992403	297.9681891	116.3992403
298.0256863_114.0532926	298.0256863	114.0532926
298.1445486_148.8312931	298.1445486	148.8312931
298.2464889_276.2338216	298.2464889	276.2338216
298.6363092_146.8778035	298.6363092	146.8778035
298.7979174_75.2714817	298.7979174	75.2714817
298.8296804_90.97621337	298.8296804	90.97621337
299.1108352_98.08915369	299.1108352	98.08915369
299.1272366_224.9040659	299.1272366	224.9040659
299.1387564_143.2939417	299.1387564	143.2939417
299.2016098_32.78540053	299.2016098	32.78540053
299.2226631_276.5766829	299.2226631	276.5766829
299.2586847_229.7297722	299.2586847	229.7297722
299.2953198_279.1043896	299.2953198	279.1043896
299.6332822_144.4473847	299.6332822	144.4473847
299.9133203_211.2133102	299.9133203	211.2133102
300.0045744_115.6251435	300.0045744	115.6251435
300.1351451_144.0440585	300.1351451	144.0440585
300.2026223_52.84568789	300.2026223	52.84568789
300.2176889_82.53956576	300.2176889	82.53956576
300.2620542_273.0881643	300.2620542	273.0881643
300.6340221_144.193944	300.6340221	144.193944
300.6415552_144.0011833	300.6415552	144.0011833
300.8846451_78.05273249	300.8846451	78.05273249
300.8978607_235.5166556	300.8978607	235.5166556
300.9055934_109.6101574	300.9055934	109.6101574
300.9198492_141.0329126	300.9198492	141.0329126
301.0756867_77.55364172	301.0756867	77.55364172
301.1422705_121.5484529	301.1422705	121.5484529
301.2169614_29.86296831	301.2169614	29.86296831
301.6496421_144.1526959	301.6496421	144.1526959
301.9633482_116.6481098	301.9633482	116.6481098
302.1454133_79.22683722	302.1454133	79.22683722
302.1652004_140.4298424	302.1652004	140.4298424
302.176644_144.0103973	302.176644	144.0103973
302.2203904_28.22163044	302.2203904	28.22163044
302.2332589_79.5939031	302.2332589	79.5939031
302.6570807_142.5610194	302.6570807	142.5610194
302.8996488_111.7666551	302.8996488	111.7666551
302.9151701_177.5436551	302.9151701	177.5436551
303.1456272_133.9458159	303.1456272	133.9458159
303.1549035_146.1285662	303.1549035	146.1285662
303.1733567_150.1173233	303.1733567	150.1173233
303.1933299_144.0694766	303.1933299	144.0694766
303.2325026_36.26111921	303.2325026	36.26111921
303.6568083_144.986411	303.6568083	144.986411
303.8846104_272.2784065	303.8846104	272.2784065
303.8983641_109.5593363	303.8983641	109.5593363
303.9047453_198.7923831	303.9047453	198.7923831
303.9361082_106.8750964	303.9361082	106.8750964
303.9885067_107.7353127	303.9885067	107.7353127
304.6536167_147.7959369	304.6536167	147.7959369
304.7434674_75.35205461	304.7434674	75.35205461
304.8948127_108.4726324	304.8948127	108.4726324
304.9856213_108.1608148	304.9856213	108.1608148
305.022705_100.2161785	305.022705	100.2161785
305.0860623_66.18223624	305.0860623	66.18223624
305.152422_148.5311881	305.152422	148.5311881
305.155207_105.4599368	305.155207	105.4599368
305.6541515_148.1800038	305.6541515	148.1800038
305.9000876_194.277131	305.9000876	194.277131
306.1514498_148.7002001	306.1514498	148.7002001
306.2433213_264.1858344	306.2433213	264.1858344
306.6541428_148.6700453	306.6541428	148.6700453
306.895269_109.6288963	306.895269	109.6288963
307.1481691_149.1487926	307.1481691	149.1487926
307.6520476_148.3598238	307.6520476	148.3598238
307.8034798_79.24010879	307.8034798	79.24010879
308.6631619_142.5377094	308.6631619	142.5377094
308.8585739_157.8949207	308.8585739	157.8949207
308.8795863_63.45447271	308.8795863	63.45447271
309.130892_98.69598968	309.130892	98.69598968
309.165848_148.2942729	309.165848	148.2942729
309.2279275_224.5969284	309.2279275	224.5969284
309.6643932_144.0354895	309.6643932	144.0354895
309.924349_67.67933296	309.924349	67.67933296
310.1627014_144.2348109	310.1627014	144.2348109
310.664034_143.7159631	310.664034	143.7159631
310.8555239_162.1107126	310.8555239	162.1107126
310.8765569_63.47643816	310.8765569	63.47643816
310.913734_104.5644187	310.913734	104.5644187
311.1654667_143.6072464	311.1654667	143.6072464
311.633369_142.855937	311.633369	142.855937
311.9218956_67.66500685	311.9218956	67.66500685
312.0299859_147.2351409	312.0299859	147.2351409
312.0412569_113.0505985	312.0412569	113.0505985
312.1350783_143.2041812	312.1350783	143.2041812
312.1608163_143.4393751	312.1608163	143.4393751
312.21768_84.69700476	312.21768	84.69700476
312.4266604_91.76537617	312.4266604	91.76537617
312.6393184_142.7189731	312.6393184	142.7189731
312.6774241_148.4552854	312.6774241	148.4552854
312.7804531_72.92438021	312.7804531	72.92438021
312.9437344_173.8611882	312.9437344	173.8611882
313.0444359_112.4591569	313.0444359	112.4591569
313.1435505_169.8498007	313.1435505	169.8498007
313.1789568_158.3500885	313.1789568	158.3500885
313.2367423_64.02920479	313.2367423	64.02920479
313.2385074_276.2012395	313.2385074	276.2012395
313.27459_271.2013958	313.27459	271.2013958
313.649664_142.2741383	313.649664	142.2741383
313.6774613_150.3667202	313.6774613	150.3667202
313.9294852_183.5594525	313.9294852	183.5594525
313.9998524_114.5452514	313.9998524	114.5452514
314.1474722_229.5032836	314.1474722	229.5032836
314.159194_123.7821278	314.159194	123.7821278
314.1779499_171.2671567	314.1779499	171.2671567
314.2333512_80.06390616	314.2333512	80.06390616
314.7802386_71.74028808	314.7802386	71.74028808
314.9631273_242.6200339	314.9631273	242.6200339
315.1345073_35.24235866	315.1345073	35.24235866
315.1785462_89.64090811	315.1785462	89.64090811
315.1962884_29.13870479	315.1962884	29.13870479
315.2366222_80.39706493	315.2366222	80.39706493
315.2551026_137.4788393	315.2551026	137.4788393
315.6628286_148.6260951	315.6628286	148.6260951
315.9788615_116.7399286	315.9788615	116.7399286
316.1996188_32.61033189	316.1996188	32.61033189
316.2489619_80.34845967	316.2489619	80.34845967
316.6598547_148.32696	316.6598547	148.32696
316.7771296_71.9457052	316.7771296	71.9457052
316.8920277_184.6207909	316.8920277	184.6207909
317.0488259_101.1010894	317.0488259	101.1010894
317.1621254_148.6376029	317.1621254	148.6376029
317.2117487_31.43512294	317.2117487	31.43512294
317.2522156_79.55486796	317.2522156	79.55486796
317.6605612_148.7754058	317.6605612	148.7754058
318.1622483_148.2880048	318.1622483	148.2880048
318.6584559_147.7116306	318.6584559	147.7116306
318.7727725_71.27075734	318.7727725	71.27075734
318.8872657_168.8928314	318.8872657	168.8928314
318.9084539_246.979298	318.9084539	246.979298
318.97016_62.75594872	318.97016	62.75594872
319.1689894_116.5137135	319.1689894	116.5137135
319.2264685_46.63287513	319.2264685	46.63287513
320.1671264_144.3306997	320.1671264	144.3306997
320.6699553_144.087273	320.6699553	144.087273
320.7713317_71.22587874	320.7713317	71.22587874
320.8689514_102.2056033	320.8689514	102.2056033
320.88429_173.9617577	320.88429	173.9617577
320.9672938_64.82619299	320.9672938	64.82619299
321.1658911_144.1969523	321.1658911	144.1969523
321.66776_143.6691408	321.66776	143.6691408
321.9964518_110.1762763	321.9964518	110.1762763
322.8118409_67.54444618	322.8118409	67.54444618
322.8870484_116.4021682	322.8870484	116.4021682
323.2011435_28.01245464	323.2011435	28.01245464
323.8153826_67.75256986	323.8153826	67.75256986
323.9660472_116.6062394	323.9660472	116.6062394
324.1780489_140.8117786	324.1780489	140.8117786
324.1813461_61.18989234	324.1813461	61.18989234
324.2389193_28.6121786	324.2389193	28.6121786
324.6226188_150.8586842	324.6226188	150.8586842
324.8088792_67.75398484	324.8088792	67.75398484
324.9902099_63.37235725	324.9902099	63.37235725
325.2167933_29.67239844	325.2167933	29.67239844
325.5964002_151.7939818	325.5964002	151.7939818
325.8123674_68.04572968	325.8123674	68.04572968
326.8056037_68.11666575	326.8056037	68.11666575
326.8875068_109.7903538	326.8875068	109.7903538
326.9205636_192.7166669	326.9205636	192.7166669
326.9378527_158.0664759	326.9378527	158.0664759
327.0088119_207.9956044	327.0088119	207.9956044
327.2512687_99.63838574	327.2512687	99.63838574
327.290067_274.4193477	327.290067	274.4193477
327.8093617_69.80896825	327.8093617	69.80896825
327.9192706_190.6836162	327.9192706	190.6836162
328.0121881_233.2661422	328.0121881	233.2661422
328.0850059_26.99620991	328.0850059	26.99620991
328.2338397_46.57327217	328.2338397	46.57327217
328.2489933_79.73589125	328.2489933	79.73589125
328.2631302_137.7879524	328.2631302	137.7879524
328.7572118_73.5040875	328.7572118	73.5040875
328.8031442_67.82891845	328.8031442	67.82891845
328.9162469_175.1931428	328.9162469	175.1931428
329.0060093_210.5069325	329.0060093	210.5069325
